Province/State,Country/Region,Lat,Long,days_since,Deaths,Recovered,Confirmed
Chongqing,China,30.0572,107.874,72,6,570,579.0
Fujian,China,26.0789,117.9874,72,1,300,348.0
Gansu,China,37.8099,101.0583,72,2,127,138.0
Guangdong,China,23.3417,113.4244,72,8,1368,1504.6
Guangxi,China,23.8298,108.7881,72,2,252,254.0
Guizhou,China,26.8154,106.8748,72,2,144,146.0
Hainan,China,19.1959,109.7453,72,6,162,168.0
Hebei,China,39.549,116.1306,72,6,310,324.2
Heilongjiang,China,47.861999999999995,127.7615,72,13,0,501.4
Henan,China,33.882,113.61399999999999,72,22,0,1276.0
Hong Kong,China,22.3,114.2,72,4,173,303.4
Hubei,China,30.9756,112.2707,72,3203,63612,67802.2
Hunan,China,27.6104,111.7088,72,4,1014,1018.8
Inner Mongolia,China,44.0935,113.9448,72,1,74,113.2
Jiangsu,China,32.9711,119.455,72,0,632,649.0
Jiangxi,China,27.614,115.7221,72,1,935,937.0
Jilin,China,43.6661,126.1923,72,1,92,98.0
Liaoning,China,41.2956,122.6085,72,2,124,139.6
Macau,China,22.1667,113.55,72,0,10,42.4
Ningxia,China,37.2692,106.1655,72,0,75,75.0
Qinghai,China,35.7452,95.9956,72,0,18,18.0
Shaanxi,China,35.1917,108.8701,72,3,244,255.0
Shandong,China,36.3427,118.1498,72,7,754,777.2
Shanghai,China,31.201999999999998,121.4491,72,6,0,532.6
Shanxi,China,37.5777,112.2922,72,0,133,137.0
Sichuan,China,30.6171,102.7103,72,3,537,554.4
Tianjin,China,39.3054,117.323,72,3,140,179.2
Tibet,China,31.6927,88.0924,72,0,1,1.0
Xinjiang,China,41.1129,85.2401,72,3,73,76.0
Yunnan,China,24.974,101.48700000000001,72,2,0,183.0
Zhejiang,China,29.1832,120.0934,72,1,1228,1261.2
NA_Colombia,Colombia,4.5709,-74.2973,72,25,55,895.0
NA_Congo (Brazzaville),Congo (Brazzaville),-4.0383,21.7587,72,2,2,25.4
NA_Congo (Kinshasa),Congo (Kinshasa),-4.0383,21.7587,72,13,3,147.4
NA_Costa Rica,Costa Rica,9.7489,-83.7534,72,2,11,415.2
NA_Cote d'Ivoire,Cote d'Ivoire,7.54,-5.5471,72,1,19,195.2
NA_Croatia,Croatia,45.1,15.2,72,8,92,993.8
NA_Diamond Princess,Diamond Princess,0.0,0.0,72,11,619,712.0
NA_Cuba,Cuba,22.0,-80.0,72,6,15,264.4
NA_Cyprus,Cyprus,35.1264,33.4299,72,11,28,352.0
NA_Czechia,Czechia,49.8175,15.472999999999999,72,53,0,3268.8
Faroe Islands,Denmark,61.8926,-6.9118,72,0,91,179.4
Greenland,Denmark,71.7069,-42.6043,72,0,3,10.4
NA_Denmark,Denmark,56.2639,9.5018,72,139,1193,2905.6
NA_Djibouti,Djibouti,11.8251,42.5903,72,0,8,57.6
NA_Dominican Republic,Dominican Republic,18.7357,-70.1627,72,68,16,1417.0
NA_Ecuador,Ecuador,-1.8312,-78.1834,72,145,65,3042.0
NA_Egypt,Egypt,26.0,30.0,72,66,216,5170.0
NA_El Salvador,El Salvador,13.7942,-88.8965,72,2,0,47.4
NA_Equatorial Guinea,Equatorial Guinea,1.5,10.0,72,0,1,14.4
NA_Eritrea,Eritrea,15.1794,39.7823,72,0,0,22.2
NA_Estonia,Estonia,58.5953,25.0136,72,12,48,996.8
NA_Eswatini,Eswatini,-26.5225,31.4659,72,0,0,9.0
NA_Ethiopia,Ethiopia,9.145,40.4897,72,0,3,29.0
NA_Fiji,Fiji,-17.7134,178.065,72,0,0,8.2
NA_Finland,Finland,64.0,26.0,72,20,300,2093.6
French Guiana,France,3.9339,-53.1258,72,0,22,63.4
French Polynesia,France,-17.6797,149.4068,72,0,0,38.6
Guadeloupe,France,16.25,-61.5833,72,7,24,126.4
Mayotte,France,-12.8275,45.1662,72,2,10,106.6
New Caledonia,France,-20.9043,165.618,72,0,1,17.8
Reunion,France,-21.1351,55.2471,72,0,40,323.4
Saint Barthelemy,France,17.9,-62.8333,72,0,1,5.8
St Martin,France,18.0708,-63.0501,72,1,2,19.6
Martinique,France,14.6415,-61.0242,72,3,27,132.8
NA_France,France,46.2276,2.2137,72,6507,14008,117087.6
NA_Gabon,Gabon,-0.8037,11.6094,72,1,1,17.2
NA_Gambia,Gambia,13.4432,-15.3101,72,1,2,4.0
NA_Georgia,Georgia,42.3154,43.3569,72,0,28,147.0
NA_Germany,Germany,51.0,9.0,72,1275,24575,75259.0
NA_Ghana,Ghana,7.9465,-1.0232,72,5,31,242.8
NA_Greece,Greece,39.0742,21.8243,72,63,78,1332.8
NA_Guatemala,Guatemala,15.7835,-90.2308,72,1,12,44.2
NA_Guinea,Guinea,9.9456,-9.6966,72,0,2,50.8
NA_Guyana,Guyana,5.0,-58.75,72,4,0,15.0
NA_Haiti,Haiti,18.9712,-72.2852,72,0,1,19.2
NA_Holy See,Holy See,41.9029,12.4534,72,0,0,6.6
NA_Honduras,Honduras,15.2,-86.2419,72,15,3,244.2
NA_Hungary,Hungary,47.1625,19.5033,72,26,43,461.6
NA_Iceland,Iceland,64.9631,-19.0208,72,4,309,1869.0
NA_India,India,21.0,78.0,72,72,192,1910.2
NA_Indonesia,Indonesia,-0.7893,113.9213,72,181,134,2007.2
NA_Iran,Iran,32.0,53.0,72,3294,17935,66902.8
NA_Iraq,Iraq,33.0,44.0,72,54,226,1804.6
NA_Ireland,Ireland,53.1424,-7.6921,72,120,5,5121.2
NA_Israel,Israel,31.0,35.0,72,40,403,2825.4
NA_Italy,Italy,43.0,12.0,72,14681,19758,168248.6
NA_Jamaica,Jamaica,18.1096,-77.2975,72,3,2,43.8
NA_Japan,Japan,36.0,138.0,72,63,514,2816.6
NA_Jordan,Jordan,31.24,36.51,72,5,58,757.2
NA_Kazakhstan,Kazakhstan,48.0196,66.9237,72,6,29,359.4
NA_Kenya,Kenya,-0.0236,37.9062,72,4,4,119.4
NA_South Korea,South Korea,36.0,128.0,72,174,6021,11710.4
NA_Kuwait,Kuwait,29.5,47.75,72,0,82,319.4
NA_Kyrgyzstan,Kyrgyzstan,41.2044,74.7661,72,1,6,129.6
NA_Latvia,Latvia,56.8796,24.6032,72,1,1,452.4
NA_Lebanon,Lebanon,33.8547,35.8623,72,17,50,523.0
NA_Liberia,Liberia,6.4281,-9.4295,72,0,0,5.8
NA_Liechtenstein,Liechtenstein,47.14,9.55,72,0,0,67.6
NA_Lithuania,Lithuania,55.1694,23.8813,72,9,7,646.8
NA_Luxembourg,Luxembourg,49.8153,6.1296,72,31,500,2974.8
NA_Madagascar,Madagascar,-18.7669,46.8691,72,0,0,65.6
NA_Malaysia,Malaysia,2.5,112.5,72,53,827,4094.4
NA_Maldives,Maldives,3.2028,73.2207,72,0,13,19.0
NA_Malta,Malta,35.9375,14.3754,72,0,2,196.4
NA_Mauritania,Mauritania,21.0079,10.9408,72,1,2,6.0
NA_Mauritius,Mauritius,-20.2,57.5,72,7,0,180.6
NA_Mexico,Mexico,23.6345,-102.5528,72,50,633,2270.2
NA_Moldova,Moldova,47.4116,28.3699,72,8,26,701.8
NA_Monaco,Monaco,43.7333,7.4167,72,1,3,61.6
NA_Mongolia,Mongolia,46.8625,103.8467,72,0,2,13.8
NA_Montenegro,Montenegro,42.5,19.3,72,2,1,156.6
NA_Morocco,Morocco,31.7917,-7.0926,72,48,57,818.6
NA_Namibia,Namibia,-22.9576,18.4904,72,0,3,14.8
NA_Nepal,Nepal,28.1667,84.25,72,0,1,6.8
Aruba,Netherlands,12.5186,-70.0358,72,0,1,62.4
Curacao,Netherlands,12.1696,-68.99,72,1,3,11.4
Sint Maarten,Netherlands,18.0425,-63.0548,72,2,6,17.6
NA_Netherlands,Netherlands,52.1326,5.2913,72,1487,250,18256.0
NA_New Zealand,New Zealand,-40.9006,174.886,72,1,103,738.2
NA_Nicaragua,Nicaragua,12.8654,-85.2072,72,1,0,5.0
NA_Niger,Niger,17.6078,8.0817,72,5,0,69.2
NA_Nigeria,Nigeria,9.082,8.6753,72,4,25,215.6
NA_North Macedonia,North Macedonia,41.6086,21.7453,72,12,20,441.2
NA_Norway,Norway,60.472,8.4689,72,59,32,5314.6
NA_Oman,Oman,21.0,57.0,72,1,57,305.8
NA_Pakistan,Pakistan,30.3753,69.3451,72,40,126,1511.4
NA_Panama,Panama,8.538,-80.7821,72,37,10,1673.2
NA_Papua New Guinea,Papua New Guinea,-6.315,143.9555,72,0,0,1.2
NA_Paraguay,Paraguay,-23.4425,-58.4438,72,3,6,86.8
NA_Peru,Peru,-9.19,-75.0152,72,61,537,2697.4
NA_Philippines,Philippines,13.0,122.0,72,136,52,2628.0
NA_Poland,Poland,51.9194,19.1451,72,71,56,4059.6
NA_Portugal,Portugal,39.3999,-8.2245,72,246,68,8330.6
NA_Qatar,Qatar,25.3548,51.1839,72,3,93,764.8
NA_Romania,Romania,45.9432,24.9668,72,133,283,3503.2
NA_Russia,Russia,60.0,90.0,72,34,281,4073.8
NA_Rwanda,Rwanda,-1.9403,29.8739,72,0,0,76.4
NA_Saint Lucia,Saint Lucia,13.9094,-60.9789,72,0,1,9.0
NA_Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,12.9843,-61.2872,72,0,1,7.6
NA_San Marino,San Marino,43.9424,12.4578,72,30,21,248.4
NA_Saudi Arabia,Saudi Arabia,24.0,45.0,72,25,351,2387.6
NA_Senegal,Senegal,14.4974,-14.4524,72,1,66,210.4
NA_Serbia,Serbia,44.0165,21.0059,72,39,0,1376.0
NA_Seychelles,Seychelles,-4.6796,55.492,72,0,0,10.2
NA_Singapore,Singapore,1.2833,103.8333,72,5,282,1094.6
NA_Slovakia,Slovakia,48.669,19.699,72,1,10,516.6
NA_Slovenia,Slovenia,46.1512,14.9955,72,20,70,665.0
NA_Somalia,Somalia,5.1521,46.1996,72,0,1,6.4
NA_South Africa,South Africa,-30.5595,22.9375,72,9,95,1379.2
NA_Spain,Spain,40.0,-4.0,72,11198,30513,114371.0
NA_Sri Lanka,Sri Lanka,7.0,81.0,72,4,24,153.0
NA_Sudan,Sudan,12.8628,30.2176,72,2,2,9.6
NA_Suriname,Suriname,3.9193,-56.0278,72,1,0,10.0
NA_Sweden,Sweden,63.0,16.0,72,358,205,8905.4
NA_Switzerland,Switzerland,46.8182,8.2275,72,591,4846,33861.4
NA_Taiwan*,Taiwan*,23.7,121.0,72,5,50,350.4
NA_Tanzania,Tanzania,-6.369,34.8888,72,1,3,21.0
NA_Thailand,Thailand,15.0,101.0,72,19,612,2990.4
NA_Togo,Togo,8.6195,0.8248,72,3,17,50.2
NA_Trinidad and Tobago,Trinidad and Tobago,10.6918,-61.2225,72,6,1,97.8
NA_Tunisia,Tunisia,34.0,9.0,72,18,5,508.6
NA_Turkey,Turkey,38.9637,35.2433,72,425,484,9697.6
NA_Uganda,Uganda,1.0,32.0,72,0,0,45.0
NA_Ukraine,Ukraine,48.3794,31.1656,72,27,22,1059.2
NA_United Arab Emirates,United Arab Emirates,24.0,54.0,72,9,108,1252.0
Bermuda,United Kingdom,32.3078,-64.7505,72,0,14,34.6
Cayman Islands,United Kingdom,19.3133,-81.2546,72,1,0,25.4
Channel Islands,United Kingdom,49.3723,-2.3644,72,4,13,175.2
Gibraltar,United Kingdom,36.1408,-5.3536,72,0,46,90.0
Isle of Man,United Kingdom,54.2361,-4.5481,72,1,0,92.8
Montserrat,United Kingdom,16.7425,-62.1874,72,0,0,5.4
NA_United Kingdom,United Kingdom,55.3781,-3.4360000000000004,72,3605,135,33253.2
NA_Uruguay,Uruguay,-32.5228,-55.7658,72,4,68,378.8
NA_US,US,37.0902,-95.7129,72,7090,9707,103005.6
NA_Uzbekistan,Uzbekistan,41.3775,64.5853,72,2,25,244.2
NA_Venezuela,Venezuela,6.4238,-66.5897,72,7,52,153.4
NA_Vietnam,Vietnam,16.0,108.0,72,0,85,595.6
NA_Zambia,Zambia,-15.4167,28.2833,72,1,2,38.2
NA_Zimbabwe,Zimbabwe,-20.0,30.0,72,1,0,15.0
Diamond Princess,Canada,0.0,0.0,72,1,0,0.0
NA_Dominica,Dominica,15.415,-61.371,72,0,0,12.8
NA_Grenada,Grenada,12.1165,-61.678999999999995,72,0,0,11.0
NA_Mozambique,Mozambique,-18.665695,35.529562,72,0,0,11.0
NA_Syria,Syria,34.802075,38.99681500000001,72,2,0,13.6
NA_Timor-Leste,Timor-Leste,-8.874217,125.727539,72,0,0,1.0
NA_Belize,Belize,13.1939,-59.5432,72,0,0,4.4
NA_Laos,Laos,19.856270000000002,102.495496,72,0,0,10.0
NA_Libya,Libya,26.3351,17.228331,72,1,0,13.6
NA_West Bank and Gaza,West Bank and Gaza,31.9522,35.2332,72,1,21,188.4
NA_Guinea-Bissau,Guinea-Bissau,11.8037,-15.1804,72,0,0,15.6
NA_Mali,Mali,17.570692,-3.996166000000001,72,3,0,23.8
NA_Saint Kitts and Nevis,Saint Kitts and Nevis,17.357822,-62.782998,72,0,0,9.0
Northwest Territories,Canada,64.8255,-124.8457,72,0,0,3.4
Yukon,Canada,64.2823,-135.0,72,0,0,5.6
NA_Kosovo,Kosovo,42.602636,20.902977,72,1,10,118.2
NA_Burma,Burma,21.9162,95.956,72,1,0,19.6
Anguilla,United Kingdom,18.2206,-63.0686,72,0,0,2.6
British Virgin Islands,United Kingdom,18.4207,-64.64,72,0,0,2.4
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,72,0,0,5.8
NA_MS Zaandam,MS Zaandam,0.0,0.0,72,2,0,7.6
NA_Botswana,Botswana,-22.3285,24.6849,72,1,0,4.4
NA_Burundi,Burundi,-3.3731,29.9189,72,0,0,2.8
NA_Sierra Leone,Sierra Leone,8.460555000000001,-11.779889,72,0,0,2.0
NA_Malawi,Malawi,-13.254307999999998,34.301525,72,0,0,2.4
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,72,0,0,0.6
Saint Pierre and Miquelon,France,46.8852,-56.3159,72,0,0,0.2
NA_South Sudan,South Sudan,6.8770000000000024,31.307,72,0,0,0.2
NA_Western Sahara,Western Sahara,24.2155,-12.8858,72,0,0,1.6
NA_Sao Tome and Principe,Sao Tome and Principe,0.18636,6.613081,72,0,0,0.0
NA_Yemen,Yemen,15.552726999999999,48.516388,72,0,0,0.0
NA_Afghanistan,Afghanistan,33.0,65.0,73,7,10,294.4
NA_Albania,Albania,41.1533,20.1683,73,20,99,541.8
NA_Algeria,Algeria,28.0339,1.6596,73,130,90,1941.4
NA_Andorra,Andorra,42.5063,1.5218,73,17,21,447.6
NA_Angola,Angola,-11.2027,17.8739,73,2,2,11.8
NA_Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,73,0,0,13.8
NA_Argentina,Argentina,-38.4161,-63.6167,73,43,279,1270.8
NA_Armenia,Armenia,40.0691,45.0382,73,7,43,665.6
Australian Capital Territory,Australia,-35.4735,149.0124,73,2,18,85.8
New South Wales,Australia,-33.8688,151.2093,73,12,4,2296.2
Northern Territory,Australia,-12.4634,130.8456,73,0,1,24.8
Queensland,Australia,-28.0167,153.4,73,4,8,804.0
South Australia,Australia,-34.9285,138.6007,73,0,46,352.4
Tasmania,Australia,-41.4545,145.9707,73,2,5,75.4
Victoria,Australia,-37.8136,144.9631,73,8,527,887.8
Western Australia,Australia,-31.9505,115.8605,73,2,92,426.0
NA_Austria,Austria,47.5162,14.5501,73,186,2507,8588.2
NA_Azerbaijan,Azerbaijan,40.1431,47.5769,73,5,32,486.2
NA_Bahamas,Bahamas,25.0343,-77.3963,73,4,0,27.4
NA_Bahrain,Bahrain,26.0275,50.55,73,4,423,831.2
NA_Bangladesh,Bangladesh,23.685,90.3563,73,8,30,85.0
NA_Barbados,Barbados,13.1939,-59.5432,73,0,0,35.0
NA_Belarus,Belarus,53.7098,27.9534,73,5,53,364.0
NA_Belgium,Belgium,50.8333,4.0,73,1283,3247,40979.0
NA_Benin,Benin,9.3077,2.3158,73,0,2,16.0
NA_Bhutan,Bhutan,27.5142,90.4336,73,0,2,5.0
NA_Bolivia,Bolivia,-16.2902,-63.5887,73,10,1,143.4
NA_Bosnia and Herzegovina,Bosnia and Herzegovina,43.9159,17.6791,73,21,30,541.2
NA_Brazil,Brazil,-14.235,-51.9253,73,445,127,10150.2
NA_Brunei,Brunei,4.5353,114.7277,73,1,66,133.6
NA_Bulgaria,Bulgaria,42.7339,25.4858,73,17,34,537.8
NA_Burkina Faso,Burkina Faso,12.2383,-1.5616,73,16,66,350.0
NA_Cabo Verde,Cabo Verde,16.5388,-23.0418,73,1,0,6.6
NA_Cambodia,Cambodia,11.55,104.9167,73,0,50,122.8
NA_Cameroon,Cameroon,3.8480000000000003,11.5021,73,9,0,535.6
Alberta,Canada,53.9333,-116.5765,73,18,0,921.6
British Columbia,Canada,49.2827,-123.1207,73,38,0,1225.0
Grand Princess,Canada,37.6489,-122.6655,73,0,0,13.0
Manitoba,Canada,53.7609,-98.8139,73,2,0,167.4
New Brunswick,Canada,46.5653,-66.4619,73,0,0,90.4
Newfoundland and Labrador,Canada,53.1355,-57.6604,73,1,0,204.2
Nova Scotia,Canada,44.681999999999995,-63.7443,73,0,0,184.0
Ontario,Canada,51.2538,-85.3232,73,94,0,5479.4
Prince Edward Island,Canada,46.5107,-63.4168,73,0,0,64.8
Quebec,Canada,52.9399,-73.5491,73,61,0,4729.4
Saskatchewan,Canada,52.9399,-106.4509,73,3,0,231.0
NA_Central African Republic,Central African Republic,6.6111,20.9394,73,0,0,6.0
NA_Chad,Chad,15.4542,18.7322,73,0,0,8.2
NA_Chile,Chile,-35.6751,-71.543,73,27,528,2300.0
Anhui,China,31.8257,117.2264,73,6,984,990.0
Beijing,China,40.1824,116.4142,73,8,438,584.8
Chongqing,China,30.0572,107.874,73,6,570,579.0
Fujian,China,26.0789,117.9874,73,1,301,348.0
Gansu,China,37.8099,101.0583,73,2,131,138.4
Guangdong,China,23.3417,113.4244,73,8,1378,1514.4
Guangxi,China,23.8298,108.7881,73,2,252,254.0
Guizhou,China,26.8154,106.8748,73,2,144,146.0
Hainan,China,19.1959,109.7453,73,6,162,168.0
Hebei,China,39.549,116.1306,73,6,310,325.4
Heilongjiang,China,47.861999999999995,127.7615,73,13,0,518.4
Henan,China,33.882,113.61399999999999,73,22,0,1276.0
Hong Kong,China,22.3,114.2,73,4,173,303.4
Hubei,China,30.9756,112.2707,73,3207,63762,67802.6
Hunan,China,27.6104,111.7088,73,4,1014,1018.8
Inner Mongolia,China,44.0935,113.9448,73,1,74,113.2
Jiangsu,China,32.9711,119.455,73,0,632,650.2
Jiangxi,China,27.614,115.7221,73,1,935,937.0
Jilin,China,43.6661,126.1923,73,1,92,98.0
Liaoning,China,41.2956,122.6085,73,2,125,139.6
Macau,China,22.1667,113.55,73,0,10,43.0
Ningxia,China,37.2692,106.1655,73,0,75,75.0
Qinghai,China,35.7452,95.9956,73,0,18,18.0
Shaanxi,China,35.1917,108.8701,73,3,245,255.6
Shandong,China,36.3427,118.1498,73,7,755,779.2
Shanghai,China,31.201999999999998,121.4491,73,6,0,532.6
Shanxi,China,37.5777,112.2922,73,0,133,137.0
Sichuan,China,30.6171,102.7103,73,3,538,556.4
Tianjin,China,39.3054,117.323,73,3,144,179.2
Tibet,China,31.6927,88.0924,73,0,1,1.0
Xinjiang,China,41.1129,85.2401,73,3,73,76.0
Yunnan,China,24.974,101.48700000000001,73,2,0,183.0
Zhejiang,China,29.1832,120.0934,73,1,1229,1261.2
NA_Colombia,Colombia,4.5709,-74.2973,73,32,85,1192.0
NA_Congo (Brazzaville),Congo (Brazzaville),-4.0383,21.7587,73,2,2,30.6
NA_Congo (Kinshasa),Congo (Kinshasa),-4.0383,21.7587,73,18,3,147.4
NA_Costa Rica,Costa Rica,9.7489,-83.7534,73,2,13,433.6
NA_Cote d'Ivoire,Cote d'Ivoire,7.54,-5.5471,73,1,25,242.6
NA_Croatia,Croatia,45.1,15.2,73,12,119,1124.0
NA_Diamond Princess,Diamond Princess,0.0,0.0,73,11,619,712.0
NA_Cuba,Cuba,22.0,-80.0,73,6,15,264.4
NA_Cyprus,Cyprus,35.1264,33.4299,73,11,33,388.8
NA_Czechia,Czechia,49.8175,15.472999999999999,73,59,0,3372.4
Faroe Islands,Denmark,61.8926,-6.9118,73,0,93,179.4
Greenland,Denmark,71.7069,-42.6043,73,0,3,10.4
NA_Denmark,Denmark,56.2639,9.5018,73,161,1283,5525.4
NA_Djibouti,Djibouti,11.8251,42.5903,73,0,8,57.6
NA_Dominican Republic,Dominican Republic,18.7357,-70.1627,73,68,16,1417.0
NA_Ecuador,Ecuador,-1.8312,-78.1834,73,172,100,3438.6
NA_Egypt,Egypt,26.0,30.0,73,71,241,1607.4
NA_El Salvador,El Salvador,13.7942,-88.8965,73,3,2,54.8
NA_Equatorial Guinea,Equatorial Guinea,1.5,10.0,73,0,1,15.2
NA_Eritrea,Eritrea,15.1794,39.7823,73,0,0,22.2
NA_Estonia,Estonia,58.5953,25.0136,73,13,59,1070.8
NA_Eswatini,Eswatini,-26.5225,31.4659,73,0,0,9.0
NA_Ethiopia,Ethiopia,9.145,40.4897,73,0,4,35.4
NA_Fiji,Fiji,-17.7134,178.065,73,0,0,10.0
NA_Finland,Finland,64.0,26.0,73,25,300,2093.6
French Guiana,France,3.9339,-53.1258,73,0,22,63.4
French Polynesia,France,-17.6797,149.4068,73,0,0,39.8
Guadeloupe,France,16.25,-61.5833,73,7,24,126.4
Mayotte,France,-12.8275,45.1662,73,2,14,106.6
New Caledonia,France,-20.9043,165.618,73,0,1,17.8
Reunion,France,-21.1351,55.2471,73,0,40,323.4
Saint Barthelemy,France,17.9,-62.8333,73,0,1,6.0
St Martin,France,18.0708,-63.0501,73,2,5,28.4
Martinique,France,14.6415,-61.0242,73,3,27,133.8
NA_France,France,46.2276,2.2137,73,7560,15438,123088.8
NA_Gabon,Gabon,-0.8037,11.6094,73,1,1,22.6
NA_Gambia,Gambia,13.4432,-15.3101,73,1,2,4.0
NA_Georgia,Georgia,42.3154,43.3569,73,1,36,162.6
NA_Germany,Germany,51.0,9.0,73,1444,26400,83260.0
NA_Ghana,Ghana,7.9465,-1.0232,73,5,31,242.8
NA_Greece,Greece,39.0742,21.8243,73,68,78,1332.8
NA_Guatemala,Guatemala,15.7835,-90.2308,73,2,15,58.8
NA_Guinea,Guinea,9.9456,-9.6966,73,0,5,75.2
NA_Guyana,Guyana,5.0,-58.75,73,4,0,15.0
NA_Haiti,Haiti,18.9712,-72.2852,73,0,1,21.2
NA_Holy See,Holy See,41.9029,12.4534,73,0,0,6.8
NA_Honduras,Honduras,15.2,-86.2419,73,15,3,244.2
NA_Hungary,Hungary,47.1625,19.5033,73,32,58,902.4
NA_Iceland,Iceland,64.9631,-19.0208,73,4,396,1502.6
NA_India,India,21.0,78.0,73,86,229,1800.4
NA_Indonesia,Indonesia,-0.7893,113.9213,73,191,150,2007.2
NA_Iran,Iran,32.0,53.0,73,3452,19736,69146.4
NA_Iraq,Iraq,33.0,44.0,73,56,259,1249.2
NA_Ireland,Ireland,53.1424,-7.6921,73,137,25,6265.2
NA_Israel,Israel,31.0,35.0,73,44,427,2876.6
NA_Italy,Italy,43.0,12.0,73,15362,20996,181458.0
NA_Jamaica,Jamaica,18.1096,-77.2975,73,3,7,55.8
NA_Japan,Japan,36.0,138.0,73,77,514,2816.6
NA_Jordan,Jordan,31.24,36.51,73,5,74,1326.8
NA_Kazakhstan,Kazakhstan,48.0196,66.9237,73,5,36,505.0
NA_Kenya,Kenya,-0.0236,37.9062,73,4,4,119.4
NA_South Korea,South Korea,36.0,128.0,73,177,6325,10864.4
NA_Kuwait,Kuwait,29.5,47.75,73,1,93,544.6
NA_Kyrgyzstan,Kyrgyzstan,41.2044,74.7661,73,1,9,129.6
NA_Latvia,Latvia,56.8796,24.6032,73,1,1,452.4
NA_Lebanon,Lebanon,33.8547,35.8623,73,17,54,542.4
NA_Liberia,Liberia,6.4281,-9.4295,73,1,3,13.4
NA_Liechtenstein,Liechtenstein,47.14,9.55,73,1,0,67.6
NA_Lithuania,Lithuania,55.1694,23.8813,73,11,7,708.0
NA_Luxembourg,Luxembourg,49.8153,6.1296,73,31,500,2974.8
NA_Madagascar,Madagascar,-18.7669,46.8691,73,0,0,65.6
NA_Malaysia,Malaysia,2.5,112.5,73,57,915,4420.2
NA_Maldives,Maldives,3.2028,73.2207,73,0,13,19.0
NA_Malta,Malta,35.9375,14.3754,73,0,2,196.4
NA_Mauritania,Mauritania,21.0079,10.9408,73,1,2,6.0
NA_Mauritius,Mauritius,-20.2,57.5,73,7,7,205.6
NA_Mexico,Mexico,23.6345,-102.5528,73,60,633,2658.6
NA_Moldova,Moldova,47.4116,28.3699,73,12,29,701.8
NA_Monaco,Monaco,43.7333,7.4167,73,1,3,67.0
NA_Mongolia,Mongolia,46.8625,103.8467,73,0,2,14.4
NA_Montenegro,Montenegro,42.5,19.3,73,2,1,156.6
NA_Morocco,Morocco,31.7917,-7.0926,73,59,66,911.8
NA_Namibia,Namibia,-22.9576,18.4904,73,0,3,14.8
NA_Nepal,Nepal,28.1667,84.25,73,0,1,6.8
Aruba,Netherlands,12.5186,-70.0358,73,0,1,62.4
Curacao,Netherlands,12.1696,-68.99,73,1,5,11.8
Sint Maarten,Netherlands,18.0425,-63.0548,73,4,6,24.4
NA_Netherlands,Netherlands,52.1326,5.2913,73,1651,250,19483.6
NA_New Zealand,New Zealand,-40.9006,174.886,73,1,127,885.8
NA_Nicaragua,Nicaragua,12.8654,-85.2072,73,1,0,5.4
NA_Niger,Niger,17.6078,8.0817,73,8,0,69.2
NA_Nigeria,Nigeria,9.082,8.6753,73,4,25,215.6
NA_North Macedonia,North Macedonia,41.6086,21.7453,73,17,20,441.2
NA_Norway,Norway,60.472,8.4689,73,62,32,5603.6
NA_Oman,Oman,21.0,57.0,73,2,61,305.8
NA_Pakistan,Pakistan,30.3753,69.3451,73,41,131,1511.4
NA_Panama,Panama,8.538,-80.7821,73,41,13,1673.2
NA_Papua New Guinea,Papua New Guinea,-6.315,143.9555,73,0,0,1.2
NA_Paraguay,Paraguay,-23.4425,-58.4438,73,3,12,109.4
NA_Peru,Peru,-9.19,-75.0152,73,73,914,2656.4
NA_Philippines,Philippines,13.0,122.0,73,144,57,2964.0
NA_Poland,Poland,51.9194,19.1451,73,79,116,2188.8
NA_Portugal,Portugal,39.3999,-8.2245,73,266,75,8463.6
NA_Qatar,Qatar,25.3548,51.1839,73,3,109,814.2
NA_Romania,Romania,45.9432,24.9668,73,146,329,3894.0
NA_Russia,Russia,60.0,90.0,73,43,333,3757.0
NA_Rwanda,Rwanda,-1.9403,29.8739,73,0,0,76.4
NA_Saint Lucia,Saint Lucia,13.9094,-60.9789,73,0,1,11.0
NA_Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,12.9843,-61.2872,73,0,1,9.0
NA_San Marino,San Marino,43.9424,12.4578,73,32,27,263.0
NA_Saudi Arabia,Saudi Arabia,24.0,45.0,73,29,420,3477.6
NA_Senegal,Senegal,14.4974,-14.4524,73,2,72,210.4
NA_Serbia,Serbia,44.0165,21.0059,73,44,0,1862.0
NA_Seychelles,Seychelles,-4.6796,55.492,73,0,0,10.4
NA_Singapore,Singapore,1.2833,103.8333,73,6,297,1184.4
NA_Slovakia,Slovakia,48.669,19.699,73,1,10,516.6
NA_Slovenia,Slovenia,46.1512,14.9955,73,22,79,941.0
NA_Somalia,Somalia,5.1521,46.1996,73,0,1,6.4
NA_South Africa,South Africa,-30.5595,22.9375,73,9,95,1116.2
NA_Spain,Spain,40.0,-4.0,73,11947,34219,127229.0
NA_Sri Lanka,Sri Lanka,7.0,81.0,73,5,27,160.0
NA_Sudan,Sudan,12.8628,30.2176,73,2,2,11.0
